Episode,Total Reward,Steps,Termination Reason
11522,-135,13,no_fly_zone
11523,-130,14,no_fly_zone
11524,65,30,boundary
11525,-90,20,boundary
11526,-145,18,no_fly_zone
11527,-90,20,boundary
11528,-232,91,boundary
11529,-90,20,boundary
11530,-135,13,no_fly_zone
11531,-195,43,no_fly_zone
11532,-179,35,no_fly_zone
11533,-135,13,no_fly_zone
11534,-163,27,no_fly_zone
11535,-90,20,boundary
11536,-135,13,no_fly_zone
11537,-1288,700,max_steps
11538,-233,62,no_fly_zone
11539,-90,20,boundary
11540,50,20,boundary
11541,-150,50,boundary
11542,-90,20,boundary
11543,-132,62,boundary
11544,-199,45,no_fly_zone
11545,50,20,boundary
11546,51,23,boundary
11547,-135,13,no_fly_zone
11548,54,25,boundary
11549,-92,21,boundary
11550,-90,20,boundary
11551,-126,38,boundary
11552,-145,18,no_fly_zone
11553,43,20,boundary
11554,-90,20,boundary
11555,-165,28,no_fly_zone
11556,-90,20,boundary
11557,50,20,boundary
11558,-137,14,no_fly_zone
11559,60,29,boundary
11560,-112,31,boundary
11561,48,21,boundary
11562,-135,13,no_fly_zone
11563,65,30,boundary
11564,54,25,boundary
11565,-90,20,boundary
11566,-138,44,boundary
11567,-185,38,no_fly_zone
11568,-90,20,boundary
11569,-187,39,no_fly_zone
11570,-135,13,no_fly_zone
11571,-96,23,boundary
11572,-118,34,boundary
11573,-90,20,boundary
11574,62,28,boundary
11575,-216,111,boundary
11576,-248,113,boundary
11577,-94,22,boundary
11578,-90,20,boundary
11579,-106,28,boundary
11580,-137,14,no_fly_zone
11581,51,23,boundary
11582,15,20,boundary
11583,-145,18,no_fly_zone
11584,-140,45,boundary
11585,-143,17,no_fly_zone
11586,-135,13,no_fly_zone
11587,-100,25,boundary
11588,50,20,boundary
11589,-158,54,boundary
11590,50,20,boundary
11591,-221,56,no_fly_zone
11592,-135,13,no_fly_zone
11593,-193,42,no_fly_zone
11594,50,20,boundary
11595,-178,64,boundary
11596,-174,62,boundary
11597,53,22,boundary
11598,-135,13,no_fly_zone
11599,-90,20,boundary
11600,57,27,boundary
11601,-90,20,boundary
11602,29,20,boundary
11603,-90,20,boundary
11604,50,20,boundary
11605,50,20,boundary
11606,-135,13,no_fly_zone
11607,-90,20,boundary
11608,56,24,boundary
11609,-135,13,no_fly_zone
11610,-90,20,boundary
11611,-165,28,no_fly_zone
11612,-147,19,no_fly_zone
11613,54,25,boundary
11614,50,20,boundary
11615,-122,36,boundary
11616,-90,20,boundary
11617,-90,20,boundary
11618,-94,22,boundary
11619,-90,20,boundary
11620,50,20,boundary
11621,-164,57,boundary
11622,-135,13,no_fly_zone
11623,43,20,boundary
11624,-135,13,no_fly_zone
11625,-181,36,no_fly_zone
11626,-90,20,boundary
11627,-171,31,no_fly_zone
11628,-393,142,no_fly_zone
11629,-135,13,no_fly_zone
11630,-135,13,no_fly_zone
11631,-112,31,boundary
11632,-227,59,no_fly_zone
11633,-135,13,no_fly_zone
11634,-90,20,boundary
11635,62,28,boundary
11636,57,27,boundary
11637,-141,16,no_fly_zone
11638,48,21,boundary
11639,-135,13,no_fly_zone
11640,-134,42,boundary
11641,-135,13,no_fly_zone
11642,-201,46,no_fly_zone
11643,-90,20,boundary
11644,36,20,boundary
11645,-90,20,boundary
11646,-90,20,boundary
11647,-90,20,boundary
11648,50,20,boundary
11649,43,20,boundary
11650,-353,176,boundary
11651,-135,13,no_fly_zone
11652,50,20,boundary
11653,54,25,boundary
11654,-135,13,no_fly_zone
11655,57,27,boundary
11656,-90,20,boundary
11657,-90,20,boundary
11658,-167,29,no_fly_zone
11659,-90,20,boundary
11660,8,20,boundary
11661,-147,19,no_fly_zone
11662,-104,27,boundary
11663,-90,20,boundary
11664,50,20,boundary
11665,43,20,boundary
11666,-283,87,no_fly_zone
11667,-135,13,no_fly_zone
11668,-161,87,boundary
11669,50,20,boundary
11670,-94,22,boundary
11671,-169,30,no_fly_zone
11672,-130,14,no_fly_zone
11673,-147,19,no_fly_zone
11674,-145,18,no_fly_zone
11675,43,20,boundary
11676,50,20,boundary
11677,-135,13,no_fly_zone
11678,-48,20,boundary
11679,-193,42,no_fly_zone
11680,-48,20,boundary
11681,-96,23,boundary
11682,-299,95,no_fly_zone
11683,50,20,boundary
11684,-135,13,no_fly_zone
11685,50,20,boundary
11686,-169,30,no_fly_zone
11687,-185,38,no_fly_zone
11688,-130,14,no_fly_zone
11689,-90,20,boundary
11690,50,20,boundary
11691,-90,20,boundary
11692,400,40,target_reached
11693,-135,13,no_fly_zone
11694,51,23,boundary
11695,50,20,boundary
11696,-90,20,boundary
11697,48,21,boundary
11698,57,27,boundary
11699,-135,13,no_fly_zone
11700,-124,37,boundary
11701,-90,20,boundary
11702,-207,49,no_fly_zone
11703,-90,20,boundary
11704,50,20,boundary
11705,50,20,boundary
11706,43,20,boundary
11707,62,28,boundary
11708,43,20,boundary
11709,43,20,boundary
11710,-153,22,no_fly_zone
11711,-90,20,boundary
11712,-135,13,no_fly_zone
11713,54,25,boundary
11714,-268,151,boundary
11715,-169,30,no_fly_zone
11716,-120,35,boundary
11717,-90,20,boundary
11718,-135,13,no_fly_zone
11719,-130,14,no_fly_zone
11720,-90,20,boundary
11721,-135,13,no_fly_zone
11722,-90,20,boundary
11723,50,20,boundary
11724,51,23,boundary
11725,-90,20,boundary
11726,-90,20,boundary
11727,-90,20,boundary
11728,-135,13,no_fly_zone
11729,-166,58,boundary
11730,-137,14,no_fly_zone
11731,-207,49,no_fly_zone
11732,50,20,boundary
11733,-269,80,no_fly_zone
11734,50,20,boundary
11735,-199,45,no_fly_zone
11736,59,26,boundary
11737,51,23,boundary
11738,-135,13,no_fly_zone
11739,-128,39,boundary
11740,50,20,boundary
11741,48,21,boundary
11742,-90,20,boundary
11743,-153,22,no_fly_zone
11744,-203,47,no_fly_zone
11745,-135,13,no_fly_zone
11746,-135,13,no_fly_zone
11747,-135,13,no_fly_zone
11748,-90,20,boundary
11749,43,20,boundary
11750,-137,14,no_fly_zone
11751,-90,20,boundary
11752,-171,31,no_fly_zone
11753,57,27,boundary
11754,50,20,boundary
11755,51,23,boundary
11756,-90,20,boundary
11757,-130,14,no_fly_zone
11758,50,20,boundary
11759,-158,54,boundary
11760,65,30,boundary
11761,-135,13,no_fly_zone
11762,-402,197,boundary
11763,-159,25,no_fly_zone
11764,50,20,boundary
11765,50,20,boundary
11766,57,27,boundary
11767,-135,13,no_fly_zone
11768,-181,36,no_fly_zone
11769,-278,114,boundary
11770,-213,52,no_fly_zone
11771,57,27,boundary
11772,50,20,boundary
11773,-145,18,no_fly_zone
11774,-135,13,no_fly_zone
11775,50,20,boundary
11776,-135,13,no_fly_zone
11777,-144,47,boundary
11778,-188,69,boundary
11779,-92,21,boundary
11780,-161,26,no_fly_zone
11781,50,20,boundary
11782,-116,33,boundary
11783,-171,31,no_fly_zone
11784,-907,460,boundary
11785,-135,13,no_fly_zone
11786,-135,13,no_fly_zone
11787,-98,24,boundary
11788,-162,56,boundary
11789,22,20,boundary
11790,-108,29,boundary
11791,-202,76,boundary
11792,-94,22,boundary
11793,-135,13,no_fly_zone
11794,-224,87,boundary
11795,-183,37,no_fly_zone
11796,-90,20,boundary
11797,51,23,boundary
11798,-130,14,no_fly_zone
11799,-135,13,no_fly_zone
11800,-90,20,boundary
11801,-135,13,no_fly_zone
11802,15,20,boundary
11803,-135,13,no_fly_zone
11804,-90,20,boundary
11805,-90,20,boundary
11806,-135,13,no_fly_zone
11807,-13,20,boundary
11808,22,20,boundary
11809,-147,59,boundary
11810,-180,65,boundary
11811,-135,13,no_fly_zone
11812,50,20,boundary
11813,-135,13,no_fly_zone
11814,-135,13,no_fly_zone
11815,54,25,boundary
11816,-135,13,no_fly_zone
11817,-90,20,boundary
11818,-135,13,no_fly_zone
11819,-171,31,no_fly_zone
11820,29,20,boundary
11821,-90,20,boundary
11822,-130,40,boundary
11823,-145,18,no_fly_zone
11824,-135,13,no_fly_zone
11825,-90,20,boundary
11826,-135,13,no_fly_zone
11827,-189,40,no_fly_zone
11828,-197,44,no_fly_zone
11829,50,20,boundary
11830,48,21,boundary
11831,-90,20,boundary
11832,-135,13,no_fly_zone
11833,-92,21,boundary
11834,-135,13,no_fly_zone
11835,-135,13,no_fly_zone
11836,-135,13,no_fly_zone
11837,50,20,boundary
11838,-135,13,no_fly_zone
11839,50,20,boundary
11840,-90,20,boundary
11841,-135,13,no_fly_zone
11842,-90,20,boundary
11843,-135,13,no_fly_zone
11844,-90,20,boundary
11845,-187,39,no_fly_zone
11846,50,20,boundary
11847,-135,13,no_fly_zone
11848,-135,13,no_fly_zone
11849,50,20,boundary
11850,-135,13,no_fly_zone
11851,-90,20,boundary
11852,-135,13,no_fly_zone
11853,-90,20,boundary
11854,-135,13,no_fly_zone
11855,62,28,boundary
11856,-137,14,no_fly_zone
11857,-147,19,no_fly_zone
11858,-108,29,boundary
11859,50,20,boundary
11860,-90,20,boundary
11861,-140,59,boundary
11862,-153,22,no_fly_zone
11863,48,21,boundary
11864,50,20,boundary
11865,-135,13,no_fly_zone
11866,-198,74,boundary
11867,50,20,boundary
11868,-135,13,no_fly_zone
11869,-90,20,boundary
11870,50,20,boundary
11871,-187,39,no_fly_zone
11872,-6,20,boundary
11873,50,20,boundary
11874,-94,22,boundary
11875,-135,13,no_fly_zone
11876,50,20,boundary
11877,-90,20,boundary
11878,50,20,boundary
11879,-90,20,boundary
11880,50,20,boundary
11881,60,29,boundary
11882,-161,26,no_fly_zone
11883,-130,14,no_fly_zone
11884,-135,13,no_fly_zone
11885,-106,28,boundary
11886,50,20,boundary
11887,-126,38,boundary
11888,50,20,boundary
11889,50,20,boundary
11890,-90,20,boundary
11891,-92,21,boundary
11892,50,20,boundary
11893,-135,13,no_fly_zone
11894,-90,20,boundary
11895,50,20,boundary
11896,-142,46,boundary
11897,-90,20,boundary
11898,50,20,boundary
11899,-139,15,no_fly_zone
11900,-183,37,no_fly_zone
11901,-90,20,boundary
11902,51,23,boundary
11903,50,20,boundary
11904,48,21,boundary
11905,50,20,boundary
11906,-135,13,no_fly_zone
11907,50,20,boundary
11908,-90,20,boundary
11909,-90,20,boundary
11910,-149,20,no_fly_zone
11911,-90,20,boundary
11912,-130,40,boundary
11913,-90,20,boundary
11914,-149,20,no_fly_zone
11915,56,24,boundary
11916,-135,13,no_fly_zone
11917,-183,37,no_fly_zone
11918,-150,50,boundary
11919,62,28,boundary
11920,-221,56,no_fly_zone
11921,53,22,boundary
11922,-284,117,boundary
11923,-135,13,no_fly_zone
11924,-192,71,boundary
11925,-90,20,boundary
11926,50,20,boundary
11927,-258,104,boundary
11928,-90,20,boundary
11929,-149,20,no_fly_zone
11930,50,20,boundary
11931,-159,25,no_fly_zone
11932,-461,230,boundary
11933,-171,31,no_fly_zone
11934,-132,41,boundary
11935,-169,30,no_fly_zone
11936,-135,13,no_fly_zone
11937,50,20,boundary
11938,-169,30,no_fly_zone
11939,-135,13,no_fly_zone
11940,-257,74,no_fly_zone
11941,-135,13,no_fly_zone
11942,-136,43,boundary
11943,-197,44,no_fly_zone
11944,50,20,boundary
11945,53,22,boundary
11946,-149,20,no_fly_zone
11947,-245,68,no_fly_zone
11948,-90,20,boundary
11949,-135,13,no_fly_zone
11950,-148,49,boundary
11951,-192,71,boundary
11952,50,20,boundary
11953,-160,55,boundary
11954,60,29,boundary
11955,-170,60,boundary
11956,-135,13,no_fly_zone
11957,-92,21,boundary
11958,-153,22,no_fly_zone
11959,-106,28,boundary
11960,-141,16,no_fly_zone
11961,54,25,boundary
11962,-161,26,no_fly_zone
11963,57,27,boundary
11964,-90,20,boundary
11965,-116,33,boundary
11966,50,20,boundary
11967,-90,20,boundary
11968,50,20,boundary
11969,-157,24,no_fly_zone
11970,-108,29,boundary
11971,-198,74,boundary
11972,-90,20,boundary
11973,-165,28,no_fly_zone
11974,-128,39,boundary
11975,50,20,boundary
11976,-100,25,boundary
11977,50,20,boundary
11978,50,20,boundary
11979,54,25,boundary
11980,-384,167,boundary
11981,-132,41,boundary
11982,-149,20,no_fly_zone
11983,1,20,boundary
11984,-247,69,no_fly_zone
11985,50,20,boundary
11986,36,20,boundary
11987,-135,13,no_fly_zone
11988,-198,74,boundary
11989,-90,20,boundary
11990,-96,23,boundary
11991,-135,13,no_fly_zone
11992,-143,17,no_fly_zone
11993,-90,20,boundary
11994,-135,13,no_fly_zone
11995,50,20,boundary
11996,-199,45,no_fly_zone
11997,-90,20,boundary
11998,62,28,boundary
11999,-135,13,no_fly_zone
12000,-173,32,no_fly_zone
12001,62,28,boundary
12002,-90,20,boundary
12003,-90,20,boundary
12004,-90,20,boundary
12005,-90,20,boundary
12006,-130,14,no_fly_zone
12007,-145,18,no_fly_zone
12008,-90,20,boundary
12009,-90,20,boundary
12010,50,20,boundary
12011,57,27,boundary
12012,-90,20,boundary
12013,-90,20,boundary
12014,-111,41,boundary
12015,50,20,boundary
12016,-175,33,no_fly_zone
12017,-92,21,boundary
12018,-135,13,no_fly_zone
12019,-181,36,no_fly_zone
12020,-139,15,no_fly_zone
12021,50,20,boundary
12022,-190,70,boundary
12023,-90,20,boundary
12024,-173,32,no_fly_zone
12025,-90,20,boundary
12026,-90,20,boundary
12027,-55,20,boundary
12028,-135,13,no_fly_zone
12029,-140,45,boundary
12030,-90,20,boundary
12031,-251,71,no_fly_zone
12032,-135,13,no_fly_zone
12033,98,31,boundary
12034,-90,20,boundary
12035,-90,20,boundary
12036,-90,20,boundary
12037,50,20,boundary
12038,-127,42,boundary
12039,50,20,boundary
12040,57,27,boundary
12041,372,40,target_reached
12042,50,20,boundary
12043,-153,22,no_fly_zone
12044,-135,13,no_fly_zone
12045,-90,20,boundary
12046,-90,20,boundary
12047,-135,13,no_fly_zone
12048,-135,13,no_fly_zone
12049,-135,13,no_fly_zone
12050,-90,20,boundary
12051,-130,14,no_fly_zone
12052,-138,51,boundary
12053,-161,26,no_fly_zone
12054,50,20,boundary
12055,60,29,boundary
12056,36,20,boundary
12057,-90,20,boundary
12058,-135,13,no_fly_zone
12059,53,22,boundary
12060,-90,20,boundary
12061,51,23,boundary
12062,-135,13,no_fly_zone
12063,-135,13,no_fly_zone
12064,50,20,boundary
12065,-135,13,no_fly_zone
12066,60,29,boundary
12067,-90,20,boundary
12068,-90,20,boundary
12069,-135,13,no_fly_zone
12070,-173,32,no_fly_zone
12071,-90,20,boundary
12072,51,23,boundary
12073,-135,13,no_fly_zone
12074,-90,20,boundary
12075,-135,13,no_fly_zone
12076,-135,13,no_fly_zone
12077,62,28,boundary
12078,-90,20,boundary
12079,-90,20,boundary
12080,-135,13,no_fly_zone
12081,-90,20,boundary
12082,-90,20,boundary
12083,-171,31,no_fly_zone
12084,-141,16,no_fly_zone
12085,50,20,boundary
12086,50,20,boundary
12087,-148,49,boundary
12088,-219,55,no_fly_zone
12089,62,28,boundary
12090,-215,53,no_fly_zone
12091,-90,20,boundary
12092,-172,61,boundary
12093,-155,23,no_fly_zone
12094,50,20,boundary
12095,50,20,boundary
12096,-135,13,no_fly_zone
12097,-135,13,no_fly_zone
12098,-135,13,no_fly_zone
12099,-62,20,boundary
12100,22,20,boundary
12101,-135,13,no_fly_zone
12102,-135,13,no_fly_zone
12103,50,20,boundary
12104,-149,20,no_fly_zone
12105,-135,13,no_fly_zone
12106,-135,13,no_fly_zone
12107,-90,20,boundary
12108,-90,20,boundary
12109,50,20,boundary
12110,50,20,boundary
12111,-130,14,no_fly_zone
12112,-135,13,no_fly_zone
12113,-90,20,boundary
12114,-153,22,no_fly_zone
12115,-205,48,no_fly_zone
12116,-135,13,no_fly_zone
12117,-147,19,no_fly_zone
12118,-90,20,boundary
12119,-90,20,boundary
12120,50,20,boundary
12121,60,29,boundary
12122,50,20,boundary
12123,-90,20,boundary
12124,393,40,target_reached
12125,-135,13,no_fly_zone
12126,-137,14,no_fly_zone
12127,57,27,boundary
12128,54,25,boundary
12129,-108,29,boundary
12130,50,20,boundary
12131,-90,20,boundary
12132,50,20,boundary
12133,-135,13,no_fly_zone
12134,-135,13,no_fly_zone
12135,-241,66,no_fly_zone
12136,50,20,boundary
12137,-90,20,boundary
12138,-130,14,no_fly_zone
12139,-90,20,boundary
12140,-90,20,boundary
12141,-175,33,no_fly_zone
12142,50,20,boundary
12143,-168,59,boundary
12144,36,20,boundary
12145,-90,20,boundary
12146,-135,13,no_fly_zone
12147,-135,13,no_fly_zone
12148,-116,33,boundary
12149,-90,20,boundary
12150,-90,20,boundary
12151,-90,20,boundary
12152,50,20,boundary
12153,-120,16,no_fly_zone
12154,-135,13,no_fly_zone
12155,-161,26,no_fly_zone
12156,-213,52,no_fly_zone
12157,50,20,boundary
12158,-178,64,boundary
12159,-135,13,no_fly_zone
12160,-135,13,no_fly_zone
12161,-135,13,no_fly_zone
12162,-199,45,no_fly_zone
12163,-90,20,boundary
12164,50,20,boundary
12165,29,20,boundary
12166,-135,13,no_fly_zone
12167,-168,59,boundary
12168,-90,20,boundary
12169,-165,28,no_fly_zone
12170,-157,24,no_fly_zone
12171,-90,20,boundary
12172,59,26,boundary
12173,50,20,boundary
12174,-167,29,no_fly_zone
12175,50,20,boundary
12176,50,20,boundary
12177,-147,19,no_fly_zone
12178,-90,20,boundary
12179,-90,20,boundary
12180,-90,20,boundary
12181,50,20,boundary
12182,-76,20,boundary
12183,-135,13,no_fly_zone
12184,-153,22,no_fly_zone
12185,-110,30,boundary
12186,-226,88,boundary
12187,-135,13,no_fly_zone
12188,-200,82,boundary
12189,-135,13,no_fly_zone
12190,-135,13,no_fly_zone
12191,-142,46,boundary
12192,-193,42,no_fly_zone
12193,-263,77,no_fly_zone
12194,-213,52,no_fly_zone
12195,-135,13,no_fly_zone
12196,50,20,boundary
12197,62,28,boundary
12198,-173,39,no_fly_zone
12199,-90,20,boundary
12200,50,20,boundary
12201,-90,20,boundary
12202,-135,13,no_fly_zone
12203,-135,13,no_fly_zone
12204,-153,22,no_fly_zone
12205,-168,40,no_fly_zone
12206,-90,20,boundary
12207,-170,60,boundary
12208,-135,13,no_fly_zone
12209,50,20,boundary
12210,-221,56,no_fly_zone
12211,-90,20,boundary
12212,-154,52,boundary
12213,-149,20,no_fly_zone
12214,-135,13,no_fly_zone
12215,-120,16,no_fly_zone
12216,-90,20,boundary
12217,48,21,boundary
12218,36,20,boundary
12219,-90,20,boundary
12220,-151,21,no_fly_zone
12221,-135,13,no_fly_zone
12222,-130,14,no_fly_zone
12223,-290,94,no_fly_zone
12224,208,136,target_reached
12225,-135,13,no_fly_zone
12226,50,20,boundary
12227,50,20,boundary
12228,-135,13,no_fly_zone
12229,43,20,boundary
12230,-122,36,boundary
12231,-135,13,no_fly_zone
12232,-145,18,no_fly_zone
12233,50,20,boundary
12234,-135,13,no_fly_zone
12235,-96,23,boundary
12236,-90,20,boundary
12237,-90,20,boundary
12238,386,40,target_reached
12239,50,20,boundary
12240,50,20,boundary
12241,-90,20,boundary
12242,-90,20,boundary
12243,50,20,boundary
12244,-135,13,no_fly_zone
12245,50,20,boundary
12246,276,102,target_reached
12247,-34,20,boundary
12248,-90,20,boundary
12249,50,20,boundary
12250,50,20,boundary
12251,-178,64,boundary
12252,50,20,boundary
12253,-137,14,no_fly_zone
12254,-135,13,no_fly_zone
12255,57,27,boundary
12256,-142,67,boundary
12257,-135,13,no_fly_zone
12258,-171,31,no_fly_zone
12259,-94,22,boundary
12260,-169,30,no_fly_zone
12261,-223,57,no_fly_zone
12262,-90,20,boundary
12263,-141,16,no_fly_zone
12264,-161,26,no_fly_zone
12265,-187,39,no_fly_zone
12266,-271,114,boundary
12267,-135,13,no_fly_zone
12268,50,20,boundary
12269,-130,14,no_fly_zone
12270,-253,72,no_fly_zone
12271,-135,13,no_fly_zone
12272,62,28,boundary
12273,-161,26,no_fly_zone
12274,-135,13,no_fly_zone
12275,43,20,boundary
12276,-90,20,boundary
12277,-258,104,boundary
12278,50,20,boundary
12279,-205,109,boundary
12280,50,20,boundary
12281,-200,75,boundary
12282,-90,20,boundary
12283,-146,48,boundary
12284,-135,13,no_fly_zone
12285,-264,114,boundary
12286,-163,60,boundary
12287,-130,14,no_fly_zone
12288,-222,86,boundary
12289,-122,36,boundary
12290,-187,39,no_fly_zone
12291,-111,41,boundary
12292,-157,24,no_fly_zone
